6,11366236.035564736,2.937864972347549,0.20757078672668688,11685678.466964046
6,11397557.260570375,2.7255595988578474,0.1691899517752851,11700888.547968475
7,11394113.064010233,2.5510227611682947,0.13930592376557696,11694683.007010804
6,11373084.7305462,2.75343691624908,0.2005822811402484,11668499.45541046
7,11370065.342497343,2.608013549656866,0.10417655389962925,11704613.126313418
6,11399818.913407706,2.499189709149715,0.20001571605745186,11679141.7023429
6,11388294.415257309,2.523763447452802,0.19849770995141525,11640032.514707388
6,11388969.492345424,2.6632145020672273,0.1946926808044211,11670260.661354268
6,11377464.653103093,3.158779951081896,0.2044485387168566,11680710.460832419
6,11383030.829476777,2.4928440963158693,0.22713366500696996,11615311.380763445
6,11395677.353642209,2.955742223539209,0.20560079220359007,11718358.983659888
6,11402858.539426697,2.684665949719234,0.22229101680232108,11704080.200590935
6,11390293.911892911,2.767158680202491,0.21301001336050426,11682655.799321143
6,11371225.292735469,2.5131350760349433,0.22264865043443732,11630726.41809544
6,11391429.53493545,2.549806104169046,0.1999762563029718,11684956.057722315
6,11383172.06798129,2.3693938039983107,0.20350587180311172,11607240.054963568
6,11367022.708886657,3.0892625788053394,0.21812785811864563,11677894.394738603
6,11383781.82454252,2.7366350180924766,0.19608819540357217,11669836.534608454
5,11402495.019035086,2.5683083804946443,0.2618878705469736,11651456.297438944
6,11385627.301740779,2.752248623296489,0.2460511805289166,11665294.87892648
6,11377633.558798233,2.7588588038649564,0.24716618478854394,11624692.626535686
5,11383874.554580802,3.059560305140007,0.3447682893778094,11677444.156940714
6,11392467.02022447,2.3745882749416505,0.23472326888896836,11628048.112764975
5,11374489.719585909,3.2129130120847065,0.27642457938248605,11755054.802054819
6,11375946.03234845,3.0784091206029474,0.21371683116523651,11694609.13881253
6,11364576.981537832,2.873589000056705,0.2713104202630671,11617283.98202641
6,11395397.463533293,2.7486920149350125,0.23574874913811478,11683273.980185471
7,11364679.84645536,3.2614644684100575,0.17765988848857686,11713484.096019905
5,11388731.778519256,2.9469189760303642,0.35658842394141377,11640689.632405713
6,11373951.136186287,3.022451696940051,0.24054863630781054,11652112.344170766
